INFO  2017-09-30 05:47:51,903 Cards need storing in DB: 31634                                                            =>[main] CardScanner.scan 
INFO  2017-09-30 07:21:24,646 -> Permanents: [Plains;Plains;Plains;Fluctuator;Silvercoat Lion;Mountain;Mountain;Mountain;Mountain;Mountain;] =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,646 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,646 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;]        =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,646 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 07:21:24,646 Player..: 5550 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,647 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,647 5545 total Score (life:0 permanents:5550 hand:-5)                                          =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,647 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 07:21:24,648 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 07:21:24,649 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:21:24,650 Player..: 5550 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,650 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,650 5545 total Score (life:0 permanents:5550 hand:-5)                                          =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,650 Sim Prio ..[6]#1 <5545> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,650 Sim Prio [6] #1 <5545> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,650 Sim Prio [6] -- Saved best node yet <5540> [Pass]                                          =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,650 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 2                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:21:24,651 [PlayerA] no better score  current: 5545 bestScore: 5540                                   =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 07:21:24,652 Priority -- Step: End Turn                  ActivePlayer-PlayerB PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,652 chooseTarget: Discard:mage.target.common.TargetDiscard@1db7acc9                            =>[main] ComputerPlayer.choose 
DEBUG 2017-09-30 07:21:24,652 findPlayables: []---[]---[]                                                                =>[main] ComputerPlayer.findPlayables 
INFO  2017-09-30 07:21:24,654 ======================= Turn: 11 [PlayerA] =========================================       =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,654 Priority -- Step: Upkeep                    ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,655 Priority -- Step: Draw                      ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,657 Priority -- Step: Precombat Main            ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:21:24,657 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,657 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;]        =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,657 -> Permanents: [Plains;Plains;Plains;Fluctuator;Silvercoat Lion;Mountain;Mountain;Mountain;Mountain;Mountain;] =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,658 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,658 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;]                 =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,658 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,658 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,658 Player..: 5550 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,658 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,658 5555 total Score (life:0 permanents:5550 hand:5)                                           =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,659 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 07:21:24,660 ADDED ACTIONS (2)  [Play Mountain, Pass]                                                   =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:21:24,661 Player..: 5975 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,661 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,661 5975 total Score (life:0 permanents:5975 hand:0)                                           =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,663 Player..: 5975 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,663 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,663 5975 total Score (life:0 permanents:5975 hand:0)                                           =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,663 Sim Prio .....[5]#1 <5975> - (Pass)                                                        =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:21:24,663 Sim Prio ..[6]#1 <5975> - (Play Mountain)                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,663 Sim Prio [6] #1 <5975> (Play Mountain) -> [5][Pass]<5975>                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,663 Sim Prio [6] -- Saved best node yet <5975> [Play Mountain]                                 =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:21:24,664 Player..: 5550 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,664 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,664 5555 total Score (life:0 permanents:5550 hand:5)                                           =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,664 Sim Prio ..[6]#2 <5555> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,664 Sim Prio [6] #2 <5555> (Pass)                                                              =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,664 Sim Prio [6] -- End for Max Depth  -- Nodes calculated: 4                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
INFO  2017-09-30 07:21:24,665 ===> Act [PlayerA] Action: Play Mountain                                                   =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 07:21:24,665 Priority -- Step: Precombat Main            ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:21:24,665 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,665 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;]                 =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,666 -> Permanents: [Plains;Plains;Plains;Fluctuator;Silvercoat Lion;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;] =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,666 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,666 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;]                 =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,666 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,666 Sim Calculate pre combat actions -----------------------------------------------------     =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:21:24,667 simulating -- continuing previous action chain                                             =>[main] ComputerPlayer6.getNextAction 
DEBUG 2017-09-30 07:21:24,667 Next Action exists!                                                                        =>[main] ComputerPlayer7.calculatePreCombatActions 
INFO  2017-09-30 07:21:24,667 ===> Act [PlayerA] Action: Pass                                                            =>[main] ComputerPlayer6.act 
DEBUG 2017-09-30 07:21:24,668 Priority -- Step: Begin Combat              ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,669 Priority -- Step: Declare Attackers         ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,670 Priority -- Step: End Combat                ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
DEBUG 2017-09-30 07:21:24,671 Priority -- Step: Postcombat Main           ActivePlayer-PlayerA PriorityPlayer-PlayerA    =>[main] ComputerPlayer7.priorityPlay 
INFO  2017-09-30 07:21:24,671 [PlayerA], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,671 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;]                 =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,671 -> Permanents: [Plains;Plains;Plains;Fluctuator;Silvercoat Lion;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;] =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,671 [PlayerB], life = 20                                                                       =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,671 -> Hand: [Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;Mountain;]                 =>[main] ComputerPlayer6.printOutState 
INFO  2017-09-30 07:21:24,671 -> Permanents: []                                                                          =>[main] ComputerPlayer6.printOutState 
DEBUG 2017-09-30 07:21:24,672 Player..: 5975 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,672 Opponent: 0 -                                                                              =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,672 5975 total Score (life:0 permanents:5975 hand:0)                                           =>[main] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,672 Sim Calculate post combat actions ---------------------------------------------------------------------------------------- =>[main] ComputerPlayer7.calculatePostCombatActions 
DEBUG 2017-09-30 07:21:24,672 maxThink: 18 seconds                                                                       =>[main] ComputerPlayer6.addActionsTimed 
INFO  2017-09-30 07:21:24,674 ADDED ACTIONS (1)  [Pass]                                                                  =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
DEBUG 2017-09-30 07:21:24,675 Player..: 5975 - Plains[425] Plains[425] Plains[425] Fluctuator[650] Silvercoat Lion[1500] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425] Mountain[425]  =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,675 Opponent: 0 -                                                                              =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,675 5975 total Score (life:0 permanents:5975 hand:0)                                           =>[pool-1-thread-1] GameStateEvaluator2.evaluate 
DEBUG 2017-09-30 07:21:24,675 Sim Prio ..[6]#1 <5975> - (Pass)                                                           =>[pool-1-thread-1] ComputerPlayer6.simulatePriority 
